N_Ser,N_Par,Irradiation,Temperature,Current,Voltage,Label
1,1,910,15,5.294395776,44.635,1
1,1,910,20,5.304935421,43.695,1
1,1,910,25,5.315180681,42.755,1
1,1,910,30,5.325128156,41.815,1
1,1,910,35,5.33412315,40.88,1
1,1,910,40,5.342782809,39.945,1
1,1,910,45,5.350418282,39.015,1
1,1,910,50,5.357676691,38.085,1
1,1,910,55,5.36455388,37.155,1
1,1,910,60,5.370305214,36.23,1
1,1,910,65,5.375268943,35.30736474,1
1,1,910,70,5.379774123,34.38477611,1
1,1,910,75,5.383025329,33.46714762,1
1,1,910,80,5.385772258,32.54951914,1
1,1,910,85,5.387165712,31.63685081,1
1,1,910,90,5.387997631,30.72418248,1
1,1,920,10,5.34151876,45.58,1
1,1,920,15,5.352507923,44.64,1
1,1,920,20,5.363205023,43.7,1
1,1,920,25,5.373606635,42.76,1
1,1,920,30,5.383066107,41.825,1
1,1,920,35,5.392192671,40.89,1
1,1,920,40,5.400982538,39.955,1
1,1,920,45,5.409431963,39.02,1
1,1,920,50,5.416827538,38.09,1
1,1,920,55,5.423111368,37.165,1
1,1,920,60,5.42897061,36.24,1
1,1,920,65,5.434812188,35.3123249,1
1,1,920,70,5.438654813,34.39469641,1
1,1,920,75,5.441996476,33.47706793,1
1,1,920,80,5.444831952,32.55943945,1
1,1,920,85,5.446303225,31.64677112,1
1,1,920,90,5.446332003,30.73906294,1
1,1,930,10,5.399442476,45.585,1
1,1,930,15,5.410589886,44.645,1
1,1,930,20,5.421444124,43.705,1
1,1,930,25,5.432001768,42.765,1
1,1,930,30,5.441609595,41.83,1
1,1,930,35,5.450883306,40.895,1
1,1,930,40,5.45981912,39.96,1
1,1,930,45,5.467713321,39.03,1
1,1,930,50,5.475227632,38.1,1
1,1,930,55,5.482357914,37.17,1
1,1,930,60,5.488344178,36.245,1
1,1,930,65,5.493550949,35.3222452,1
1,1,930,70,5.49748517,34.40461672,1
1,1,930,75,5.500916506,33.48698824,1
1,1,930,80,5.503839747,32.56935975,1
1,1,930,85,5.505387984,31.65669142,1
1,1,930,90,5.505482575,30.74898325,1
1,1,940,10,5.45733603,45.59,1
1,1,940,15,5.468641373,44.65,1
1,1,940,20,5.479652433,43.71,1
1,1,940,25,5.490365793,42.77,1
1,1,940,30,5.500121594,41.835,1
1,1,940,35,5.509542073,40.9,1
1,1,940,40,5.517933114,39.97,1
1,1,940,45,5.52665519,39.035,1
1,1,940,50,5.534305714,38.105,1
1,1,940,55,5.54082634,37.18,1
1,1,940,60,5.546919254,36.255,1
1,1,940,65,5.552239682,35.33216551,1
1,1,940,70,5.557065868,34.40957688,1
1,1,940,75,5.56060859,33.49194839,1
1,1,940,80,5.562795163,32.57928006,1
1,1,940,85,5.564419508,31.66661173,1
1,1,940,90,5.564578981,30.75890356,1
1,1,950,10,5.515199126,45.595,1
1,1,950,15,5.526662092,44.655,1
1,1,950,20,5.537829661,43.715,1
1,1,950,25,5.548698421,42.775,1
1,1,950,30,5.558601818,41.84,1
1,1,950,35,5.568168686,40.905,1
1,1,950,40,5.576698081,39.975,1
1,1,950,45,5.584848944,39.045,1
1,1,950,50,5.592617099,38.115,1
1,1,950,55,5.59999842,37.185,1
1,1,950,60,5.606217282,36.26,1
1,1,950,65,5.610877897,35.34208582,1
1,1,950,70,5.615802835,34.41949718,1
1,1,950,75,5.619433775,33.5018687,1
1,1,950,80,5.621697712,32.58920037,1
1,1,950,85,5.623397312,31.67653204,1
1,1,950,90,5.623620738,30.76882386,1
1,1,960,10,5.573031465,45.6,1
1,1,960,15,5.584651746,44.66,1
1,1,960,20,5.595975513,43.72,1
1,1,960,25,5.606344111,42.785,1
1,1,960,30,5.617049977,41.845,1
1,1,960,35,5.626762856,40.91,1
1,1,960,40,5.635430167,39.98,1
1,1,960,45,5.643717617,39.05,1
1,1,960,50,5.651621037,38.12,1
1,1,960,55,5.658376123,37.195,1
1,1,960,60,5.664700383,36.27,1
1,1,960,65,5.670261303,35.34704597,1
1,1,960,70,5.674488088,34.42941749,1
1,1,960,75,5.678206464,33.51178901,1
1,1,960,80,5.680546906,32.59912068,1
1,1,960,85,5.682320908,31.68645235,1
1,1,960,90,5.682607357,30.77874417,1
1,1,970,10,5.630832748,45.605,1
1,1,970,15,5.642610036,44.665,1
1,1,970,20,5.654089693,43.725,1
1,1,970,25,5.665268316,42.785,1
1,1,970,30,5.675465778,41.85,1
1,1,970,35,5.684629764,40.92,1
1,1,970,40,5.694129082,39.985,1
1,1,970,45,5.702552683,39.055,1
1,1,970,50,5.710590933,38.125,1
1,1,970,55,5.717472354,37.2,1
1,1,970,60,5.723921491,36.275,1
1,1,970,65,5.728805787,35.35696628,1
1,1,970,70,5.733947228,34.43437764,1
1,1,970,75,5.736926165,33.52170932,1
1,1,970,80,5.740215744,32.60408083,1
1,1,970,85,5.741189805,31.69637266,1
1,1,970,90,5.74153835,30.78866448,1
1,1,980,10,5.68922669,45.605,1
1,1,980,15,5.701174996,44.665,1
1,1,980,20,5.712171902,43.73,1
1,1,980,25,5.723504994,42.79,1
1,1,980,30,5.733848927,41.855,1
1,1,980,35,5.743151218,40.925,1
1,1,980,40,5.752794537,39.99,1
1,1,980,45,5.761353853,39.06,1
1,1,980,50,5.768770426,38.135,1
1,1,980,55,5.775757646,37.21,1
1,1,980,60,5.782310939,36.285,1
1,1,980,65,5.788110701,35.36192644,1
1,1,980,70,5.792536539,34.44429795,1
1,1,980,75,5.796450378,33.52666947,1
1,1,980,80,5.798965957,32.61400114,1
1,1,980,85,5.800911146,31.70133281,1
1,1,980,90,5.801347624,30.79362463,1
1,1,990,10,5.746971704,45.61,1
1,1,990,15,5.759076456,44.67,1
1,1,990,20,5.77022184,43.735,1
1,1,990,25,5.781709094,42.795,1
1,1,990,30,5.792199128,41.86,1
1,1,990,35,5.801639289,40.93,1
1,1,990,40,5.811426237,39.995,1
1,1,990,45,5.820120835,39.065,1
1,1,990,50,5.827664137,38.14,1
1,1,990,55,5.834776625,37.215,1
1,1,990,60,5.84145373,36.29,1
1,1,990,65,5.846559783,35.37184674,1
1,1,990,70,5.851915311,34.44925811,1
1,1,990,75,5.855071777,33.53658978,1
1,1,990,80,5.857661414,32.62392145,1
1,1,990,85,5.859678575,31.71125312,1
1,1,990,90,5.86017543,30.80354494,1
1,1,1000,10,5.804684809,45.615,1
1,1,1000,15,5.816945709,44.675,1
1,1,1000,20,5.828905765,43.735,1
1,1,1000,25,5.839880317,42.8,1
1,1,1000,30,5.850516082,41.865,1
1,1,1000,35,5.86009368,40.935,1
1,1,1000,40,5.870023887,40,1
1,1,1000,45,5.878101242,39.075,1
1,1,1000,50,5.886522874,38.145,1
1,1,1000,55,5.893760137,37.22,1
1,1,1000,60,5.899747822,36.3,1
1,1,1000,65,5.90578481,35.3768069,1
1,1,1000,70,5.910407002,34.45917841,1
1,1,1000,75,5.914513625,33.54154993,1
1,1,1000,80,5.917201394,32.6288816,1
1,1,1000,85,5.918389897,31.72117343,1
1,1,1000,90,5.918946204,30.81346525,1
1,1,10,10,0.01440189314,22.29836696,2
1,1,10,15,0.01407045109,21.74,2
1,1,10,20,0.01374863658,21.165,2
1,1,10,25,0.01343257478,20.58,2
1,1,10,30,0.01300873383,20.16,2
1,1,10,35,0.01264254516,19.65,2
1,1,10,40,0.01232717671,19.06,2
1,1,10,45,0.01198191273,18.515,2
1,1,10,50,0.01163625352,17.97,2
1,1,10,55,0.01126064866,17.47,2
1,1,10,60,0.01091010409,16.93,2
1,1,10,65,0.01058199727,16.35336696,2
1,1,10,70,0.01022920169,15.815,2
1,1,10,75,0.009876532364,15.275,2
1,1,10,80,0.00953941359,14.71,2
1,1,10,85,0.009175588729,14.185,2
1,1,10,90,0.008834043913,13.625,2
1,1,20,10,0.01508515889,22.93336696,2
1,1,20,15,0.01459105633,22.64336696,2
1,1,20,20,0.01440451444,21.88,2
1,1,20,25,0.01405834417,21.36,2
1,1,20,30,0.01371168568,20.84,2
1,1,20,35,0.01336743623,20.315,2
1,1,20,40,0.01301903324,19.795,2
1,1,20,45,0.01267307069,19.27,2
1,1,20,50,0.01232736229,18.74334578,2
1,1,20,55,0.01197865894,18.22,2
1,1,20,60,0.01163352643,17.69,2
1,1,20,65,0.01128538858,17.16336696,2
1,1,20,70,0.0109376129,16.635,2
1,1,20,75,0.01058793274,16.10836696,2
1,1,20,80,0.01023864082,15.58,2
1,1,20,85,0.009889683639,15.05,2
1,1,20,90,0.009540001237,14.52,2
1,1,30,10,0.01542224481,23.32336696,2
1,1,30,15,0.0150838254,22.80815167,2
1,1,30,20,0.01474083994,22.29836696,2
1,1,30,25,0.01439926647,21.785,2
1,1,30,30,0.01405783416,21.27,2
1,1,30,35,0.01371548097,20.755,2
1,1,30,40,0.01337552845,20.235,2
1,1,30,45,0.01303138368,19.72,2
1,1,30,50,0.01268967134,19.2,2
1,1,30,55,0.01234379857,18.685,2
1,1,30,60,0.01200038797,18.165,2
1,1,30,65,0.01165722885,17.64336696,2
1,1,30,70,0.01131089636,17.12530632,2
1,1,30,75,0.01096632651,16.60336696,2
1,1,30,80,0.01062171094,16.08030632,2
1,1,30,85,0.01027450326,15.56,2
1,1,30,90,0.009926894628,15.04,2
1,1,40,10,0.01564409315,23.60836696,2
1,1,40,15,0.01530751691,23.1,2
1,1,40,20,0.01496750951,22.59530632,2
1,1,40,25,0.01463024276,22.085,2
1,1,40,30,0.01429181333,21.575,2
1,1,40,35,0.01395244215,21.065,2
1,1,40,40,0.01361214652,20.555,2
1,1,40,45,0.01327425488,20.04,2
1,1,40,50,0.01293215982,19.53,2
1,1,40,55,0.01259359569,19.01334578,2
1,1,40,60,0.01225197944,18.5,2
1,1,40,65,0.01190838283,17.98836696,2
1,1,40,70,0.01156949441,17.46836696,2
1,1,40,75,0.01122647701,16.95336696,2
1,1,40,80,0.01088265512,16.43836696,2
1,1,40,85,0.01054027113,15.92,2
1,1,40,90,0.01019488044,15.405,2
1,1,50,10,0.01581043161,23.83030632,2
1,1,50,15,0.01547597419,23.32632988,2
1,1,50,20,0.01513875046,22.825,2
1,1,50,25,0.01480528083,22.31651696,2
1,1,50,30,0.01446953433,21.81,2
1,1,50,35,0.01413182718,21.305,2
1,1,50,40,0.01379419937,20.79846782,2
1,1,50,45,0.01345693521,20.29,2
1,1,50,50,0.0131173976,19.78359741,2
1,1,50,55,0.01278042587,19.27198658,2
1,1,50,60,0.01244061179,18.76334578,2
1,1,50,65,0.01210305958,18.25,2
1,1,50,70,0.01176352802,17.73836696,2
1,1,50,75,0.01142208419,17.22836696,2
1,1,50,80,0.01108185373,16.71530632,2
1,1,50,85,0.01074032078,16.203,2
1,1,50,90,0.01039845867,15.69,2
1,1,60,10,0.01594481253,24.01,2
1,1,60,15,0.0156096294,23.51336696,2
1,1,60,20,0.01527789793,23.01,2
1,1,60,25,0.01494293107,22.51,2
1,1,60,30,0.01460806735,22.00836696,2
1,1,60,35,0.0142733918,21.505,2
1,1,60,40,0.0139388549,21,2
1,1,60,45,0.01360338954,20.495,2
1,1,60,50,0.01326676297,19.99037546,2
1,1,60,55,0.0129313543,19.48256591,2
1,1,60,60,0.01259268254,18.97834578,2
1,1,60,65,0.01225588317,18.47,2
1,1,60,70,0.01191933021,17.96,2
1,1,60,75,0.01157970559,17.45336696,2
1,1,60,80,0.01124149183,16.94336696,2
1,1,60,85,0.01090470217,16.43,2
1,1,60,90,0.01056488161,15.92,2
1,1,70,10,0.01605487704,24.165,2
1,1,70,15,0.01572213769,23.67,2
1,1,70,20,0.01539081083,23.17132988,2
1,1,70,25,0.01506024463,22.67,2
1,1,70,30,0.01467938413,22.25173842,2
1,1,70,35,0.01439440164,21.67,2
1,1,70,40,0.01406004429,21.17,2
1,1,70,45,0.01372807358,20.665,2
1,1,70,50,0.01339186409,20.165,2
1,1,70,55,0.0130580735,19.66,2
1,1,70,60,0.01272220937,19.15678742,2
1,1,70,65,0.01238656463,18.65193227,2
1,1,70,70,0.01204945013,18.148,2
1,1,70,75,0.01171419403,17.64,2
1,1,70,80,0.01137658407,17.13429634,2
1,1,70,85,0.01104054416,16.625,2
1,1,70,90,0.0107008494,16.12,2
1,1,80,10,0.01615010577,24.298,2
1,1,80,15,0.01581910712,23.805,2
1,1,80,20,0.01549173027,23.305,2
1,1,80,25,0.01516036513,22.80947988,2
1,1,80,30,0.01482840211,22.31336696,2
1,1,80,35,0.01449696343,21.815,2
1,1,80,40,0.01416565402,21.315,2
1,1,80,45,0.01384573526,20.8,2
1,1,80,50,0.01353077205,20.2734,2
1,1,80,55,0.01317071659,19.81014812,2
1,1,80,60,0.01283119104,19.315,2
1,1,80,65,0.01249928738,18.80907067,2
1,1,80,70,0.01216306476,18.30834578,2
1,1,80,75,0.0118290652,17.803,2
1,1,80,80,0.01149356624,17.29865705,2
1,1,80,85,0.01115679202,16.795,2
1,1,80,90,0.01080774751,16.32,2
1,1,90,10,0.01673228618,23.99447988,2
1,1,90,15,0.01590583426,23.92132988,2
1,1,90,20,0.01557649306,23.42836696,2
1,1,90,25,0.015246406,22.935,2
1,1,90,30,0.01491640909,22.44,2
1,1,90,35,0.01458785015,21.94136696,2
1,1,90,40,0.01425682534,21.445,2
1,1,90,45,0.01392394965,20.95,2
1,1,90,50,0.01359347185,20.45,2
1,1,90,55,0.01326009031,19.953,2
1,1,90,60,0.01295020072,19.425,2
1,1,90,65,0.01259664203,18.95,2
1,1,90,70,0.01226101178,18.45241522,2
1,1,90,75,0.01192774176,17.95,2
1,1,90,80,0.01159118418,17.46,2
1,1,90,85,0.01125990403,16.94336696,2
1,1,90,90,0.01092479769,16.44,2
1,1,100,10,0.01626061315,24.60834578,2
1,1,100,15,0.01597856652,24.03201037,2
1,1,100,20,0.01565102484,23.54,2
1,1,100,25,0.01538565088,22.965,2
1,1,100,30,0.01499597526,22.55136696,2
1,1,100,35,0.01466833463,22.055,2
1,1,100,40,0.01433882278,21.56,2
1,1,100,45,0.01400836588,21.065,2
1,1,100,50,0.01367698057,20.57,2
1,1,100,55,0.01334468296,20.075,2
1,1,100,60,0.01301414802,19.576,2
1,1,100,65,0.01268183665,19.07834578,2
1,1,100,70,0.01235158443,18.57629007,2
1,1,100,75,0.01201774607,18.07834578,2
1,1,100,80,0.01168665959,17.575,2
1,1,100,85,0.01135028526,17.07836696,2
1,1,100,90,0.01101663213,16.57641876,2
1,1,110,10,0.01638247272,24.63334578,2
1,1,110,15,0.01604859612,24.12527295,2
1,1,110,20,0.01572121941,23.63632988,2
1,1,110,25,0.01539441045,23.145,2
1,1,110,30,0.01511163805,22.59,2
1,1,110,35,0.01473716119,22.16331383,2
1,1,110,40,0.01440872415,21.67,2
1,1,110,45,0.01408046118,21.175,2
1,1,110,50,0.01374428222,20.7,2
1,1,110,55,0.0134211592,20.185,2
1,1,110,60,0.01309347695,19.685,2
1,1,110,65,0.01276158579,19.19,2
1,1,110,70,0.0124288255,18.695,2
1,1,110,75,0.01210019976,18.19249659,2
1,1,110,80,0.01176740358,17.695,2
1,1,110,85,0.01143544447,17.195,2
1,1,110,90,0.01110267109,16.695,2
1,1,120,10,0.01642005254,24.755,2
1,1,120,15,0.01611033282,24.21334578,2
1,1,120,20,0.01579117993,23.72,2
1,1,120,25,0.01545889568,23.235,2
1,1,120,30,0.01524864438,22.59,2
1,1,120,35,0.01480563381,22.25336696,2
1,1,120,40,0.01447591485,21.765,2
1,1,120,45,0.01414965891,21.27,2
1,1,120,50,0.01390122755,20.71,2
1,1,120,55,0.01349103953,20.285,2
1,1,120,60,0.01316203368,19.79,2
1,1,120,65,0.01283214215,19.295,2
1,1,120,70,0.01250264177,18.79810231,2
1,1,120,75,0.01217290429,18.30027295,2
1,1,120,80,0.01184062372,17.805,2
1,1,120,85,0.01150841844,17.30836696,2
1,1,120,90,0.01117655027,16.81,2
1,1,130,10,0.01648826887,24.785,2
1,1,130,15,0.01616428599,24.29834578,2
1,1,130,20,0.0158403853,23.81,2
1,1,130,25,0.01554083324,23.295,2
1,1,130,30,0.0151917337,22.83,2
1,1,130,35,0.01486367967,22.34336696,2
1,1,130,40,0.01453913769,21.85,2
1,1,130,45,0.01421140482,21.36,2
1,1,130,50,0.01388288598,20.86977729,2
1,1,130,55,0.01355647913,20.375,2
1,1,130,60,0.01322599179,19.885,2
1,1,130,65,0.01285118666,19.47833723,2
1,1,130,70,0.01256949482,18.89429007,2
1,1,130,75,0.01224071447,18.39778857,2
1,1,130,80,0.01190716516,17.915,2
1,1,130,85,0.01158049151,17.405,2
1,1,130,90,0.01124733507,16.91132988,2
1,1,140,10,0.01649579356,24.955,2
1,1,140,15,0.01621877508,24.37,2
1,1,140,20,0.01589348437,23.88632988,2
1,1,140,25,0.01556893868,23.4,2
1,1,140,30,0.01520902478,22.99068099,2
1,1,140,35,0.01491840564,22.425,2
1,1,140,40,0.01459333946,21.935,2
1,1,140,45,0.01426732105,21.445,2
1,1,140,50,0.01394081298,20.95432988,2
1,1,140,55,0.01361582056,20.46,2
1,1,140,60,0.01328814414,19.96834578,2
1,1,140,65,0.012957378,19.48,2
1,1,140,70,0.01263126583,18.98334578,2
1,1,140,75,0.01230123466,18.49129007,2
1,1,140,80,0.01197317493,17.995,2
1,1,140,85,0.01164118488,17.50336696,2
1,1,140,90,0.01131285586,17.005,2
1,1,150,10,0.01656614994,24.97378742,2
1,1,150,15,0.0163455227,24.35,2
1,1,150,20,0.01594214984,23.95836696,2
1,1,150,25,0.01567348151,23.42,2
1,1,150,30,0.01529572749,22.985,2
1,1,150,35,0.01497302744,22.49530632,2
1,1,150,40,0.01464716526,22.00890567,2
1,1,150,45,0.01432201666,21.52,2
1,1,150,50,0.01399665957,21.03,2
1,1,150,55,0.01369307912,20.515,2
1,1,150,60,0.01339891357,19.99701037,2
1,1,150,65,0.01302178032,19.56,2
1,1,150,70,0.01271170497,19.035,2
1,1,150,75,0.01245594046,18.44852622,2
1,1,150,80,0.01203237163,18.08,2
1,1,150,85,0.01170421591,17.585,2
1,1,150,90,0.01137190311,17.095,2
1,1,160,10,0.01663405962,24.98834578,2
1,1,160,15,0.01631270542,24.505,2
1,1,160,20,0.01607398656,23.913283,2
1,1,160,25,0.01568057235,23.535,2
1,1,160,30,0.01534485669,23.05132988,2
1,1,160,35,0.01501917559,22.56836696,2
1,1,160,40,0.01469625748,22.07979252,2
1,1,160,45,0.01436986791,21.595,2
1,1,160,50,0.01404600629,21.105,2
1,1,160,55,0.01372122307,20.615,2
1,1,160,60,0.01339553395,20.125,2
1,1,160,65,0.0130667276,19.63834578,2
1,1,160,70,0.01274149836,19.145,2
1,1,160,75,0.01241428175,18.65334578,2
1,1,160,80,0.01208511662,18.16334578,2
1,1,160,85,0.01175843039,17.66836696,2
1,1,160,90,0.01142761016,17.17836696,2
1,1,170,10,0.01667492201,25.05,2
1,1,170,15,0.01631841403,24.645,2
1,1,170,20,0.01603286439,24.085,2
1,1,170,25,0.01571158525,23.60054399,2
1,1,170,30,0.01538778011,23.11836696,2
1,1,170,35,0.01506510768,22.633,2
1,1,170,40,0.01482748876,22.01836696,2
1,1,170,45,0.01440158536,21.69,2
1,1,170,50,0.01419770709,21.09336696,2
1,1,170,55,0.01376696801,20.68836696,2
1,1,170,60,0.01344159636,20.2,2
1,1,170,65,0.01311641997,19.71,2
1,1,170,70,0.01279036673,19.22,2
1,1,170,75,0.01246326931,18.73027295,2
1,1,170,80,0.01213568659,18.24,2
1,1,170,85,0.01180817397,17.74836696,2
1,1,170,90,0.01148099343,17.255,2
1,1,180,10,0.01668712352,25.17,2
1,1,180,15,0.01639239855,24.62834578,2
1,1,180,20,0.01607384143,24.14334578,2
1,1,180,25,0.01575315398,23.66,2
1,1,180,30,0.01543031648,23.17836696,2
1,1,180,35,0.0151077929,22.69477301,2
1,1,180,40,0.01434229945,22.99836696,2
1,1,180,45,0.01446156331,21.725,2
1,1,180,50,0.01413742801,21.23951696,2
1,1,180,55,0.01381172644,20.755,2
1,1,180,60,0.01348876687,20.265,2
1,1,180,65,0.01316491488,19.775,2
1,1,180,70,0.01283685733,19.29,2
1,1,180,75,0.01236453921,19.04,2
1,1,180,80,0.01218482211,18.31,2
1,1,180,85,0.01185754398,17.82,2
1,1,180,90,0.01153306459,17.32455886,2
1,1,190,10,0.01675177241,25.16,2
1,1,190,15,0.01643058872,24.68241522,2
1,1,190,20,0.01591090763,24.54,2
1,1,190,25,0.01579100295,23.71836696,2
1,1,190,30,0.01547037443,23.23530632,2
1,1,190,35,0.01521449188,22.7,2
1,1,190,40,0.01482670342,22.26836696,2
1,1,190,45,0.01432419059,22.07815,2
1,1,190,50,0.01418050964,21.29946639,2
1,1,190,55,0.0138106252,20.9,2
1,1,190,60,0.01353099611,20.33,2
1,1,190,65,0.0132061709,19.84334578,2
1,1,190,70,0.01297064445,19.245,2
1,1,190,75,0.01255835395,18.86334578,2
1,1,190,80,0.01223173334,18.37549419,2
1,1,190,85,0.01191213137,17.88475684,2
1,1,190,90,0.01157863598,17.39582455,2
1,1,200,10,0.01678762024,25.21,2
1,1,200,15,0.01646591227,24.735,2
1,1,200,20,0.01608532367,24.384995,2
1,1,200,25,0.01582624417,23.7746675,2
1,1,200,30,0.01546933479,23.37646281,2
1,1,200,35,0.01517839356,22.83237034,2
1,1,200,40,0.01486351307,22.32769251,2
1,1,200,45,0.01454224034,21.843,2
1,1,200,50,0.0142189,21.36,2
1,1,200,55,0.01390654352,20.89,2
1,1,200,60,0.01347650082,20.555,2
1,1,200,65,0.01315467126,20.07,2
1,1,200,70,0.01294285555,19.41,2
1,1,200,75,0.01259862151,18.93,2
1,1,200,80,0.01219075437,18.58834578,2
1,1,200,85,0.0119868432,17.92,2
1,1,200,90,0.01162411713,17.46,2
1,1,210,10,0.0168200517,25.26,2
1,1,210,15,0.01649948235,24.785,2
1,1,210,20,0.01634239989,24.09,2
1,1,210,25,0.01586320014,23.823,2
1,1,210,30,0.01554262131,23.34336696,2
1,1,210,35,0.01521560311,22.9,2
1,1,210,40,0.01488323094,22.43,2
1,1,210,45,0.01457733571,21.935,2
1,1,210,50,0.0142570957,21.415,2
1,1,210,55,0.01393529621,20.93,2
1,1,210,60,0.01361258721,20.445,2
1,1,210,65,0.01329008516,19.95834578,2
1,1,210,70,0.01296585252,19.47297,2
1,1,210,75,0.01263915316,18.99,2
1,1,210,80,0.01231628248,18.5,2
1,1,210,85,0.01198924559,18.015,2
1,1,210,90,0.01192275881,17.20836696,2
1,1,220,10,0.01685271758,25.305,2
1,1,220,15,0.01654900147,24.83334578,2
1,1,220,20,0.01621491285,24.35167557,2
1,1,220,25,0.01589446185,23.875,2
1,1,220,30,0.01557521184,23.395,2
1,1,220,35,0.01530562948,22.86,2
1,1,220,40,0.01493707679,22.43,2
1,1,220,45,0.01462986449,21.97869018,2
1,1,220,50,0.01429177716,21.47,2
1,1,220,55,0.01397224033,20.9832265,2
1,1,220,60,0.01373124095,20.4,2
1,1,220,65,0.01332690946,20.015,2
1,1,220,70,0.01296329077,19.61334578,2
1,1,220,75,0.01267842933,19.04621582,2
1,1,220,80,0.01232893498,18.635,2
1,1,220,85,0.01203148934,18.07,2
1,1,220,90,0.01170718082,17.58128284,2
1,1,230,10,0.01688256699,25.35,2
1,1,230,15,0.01650300998,25.00334578,2
1,1,230,20,0.01624700067,24.39643131,2
1,1,230,25,0.01592742409,23.92,2
1,1,230,30,0.01560820066,23.44151696,2
1,1,230,35,0.01528979888,22.96030632,2
1,1,230,40,0.01496757654,22.48336696,2
1,1,230,45,0.01467806788,21.98,2
1,1,230,50,0.01432767586,21.51836696,2
1,1,230,55,0.01400690527,21.035,2
1,1,230,60,0.01434547335,19.670625,2
1,1,230,65,0.01334336117,20.11745721,2
1,1,230,70,0.01303912367,19.585,2
1,1,230,75,0.01271556715,19.23968409,2
1,1,230,80,0.01245506492,18.54834578,2
1,1,230,85,0.01206905065,18.12672929,2
1,1,230,90,0.01180444003,17.56085739,2
1,1,240,10,0.01691094374,25.39334578,2
1,1,240,15,0.0165928639,24.91929007,2
1,1,240,20,0.01623772295,24.565,2
1,1,240,25,0.01590671149,24.225,2
1,1,240,30,0.01564046014,23.485,2
1,1,240,35,0.0153189153,23.01,2
1,1,240,40,0.01495394661,22.63836696,2
1,1,240,45,0.01467957065,22.05,2
1,1,240,50,0.01436180483,21.565,2
1,1,240,55,0.01404817224,21.1,2
1,1,240,60,0.01371685031,20.605,2
1,1,240,65,0.01339635105,20.12,2
1,1,240,70,0.01307274312,19.63834578,2
1,1,240,75,0.01275049631,19.15334578,2
1,1,240,80,0.0124286243,18.66650219,2
1,1,240,85,0.01210657335,18.17866698,2
1,1,240,90,0.01178092135,17.695,2
1,1,250,10,0.0169380851,25.435,2
1,1,250,15,0.01662268954,24.95834578,2
1,1,250,20,0.0163051393,24.48334578,2
1,1,250,25,0.015985558,24.00984428,2
1,1,250,30,0.01564606823,23.612,2
1,1,250,35,0.01534968125,23.05336696,2
1,1,250,40,0.01503035314,22.575,2
1,1,250,45,0.01471223979,22.09336696,2
1,1,250,50,0.01439100822,21.615,2
1,1,250,55,0.014069937,21.135,2
1,1,250,60,0.01375128374,20.65,2
1,1,250,65,0.01739955733,14.195,2
1,1,250,70,0.01310012159,19.720625,2
1,1,250,75,0.01278667651,19.2,2
1,1,250,80,0.01246252814,18.718,2
1,1,250,85,0.01213820615,18.235,2
1,1,250,90,0.01179734244,17.79336696,2
1,1,260,10,0.01696415335,25.475,2
1,1,260,15,0.01664857289,25,2
1,1,260,20,0.01662344506,24.12907302,2
1,1,260,25,0.016015373,24.04834578,2
1,1,260,30,0.01569667701,23.57336696,2
1,1,260,35,0.0154402953,23.06836696,2
1,1,260,40,0.01506079272,22.61668617,2
1,1,260,45,0.01474136504,22.1384,2
1,1,260,50,0.01442106946,21.66,2
1,1,260,55,0.01417888188,21.1,2
1,1,260,60,0.01378317196,20.695,2
1,1,260,65,0.01367932593,20.00836696,2
1,1,260,70,0.01313835858,19.735,2
1,1,260,75,0.01281907453,19.24834578,2
1,1,260,80,0.01249673407,18.765,2
1,1,260,85,0.01212511799,18.38834578,2
1,1,260,90,0.0118483386,17.80935797,2
1,1,270,10,0.01699154251,25.51,2
1,1,270,15,0.01667496517,25.04646328,2
